,level_0,adm2,adm1,date_heat,retail_rec_heat,grocery_pharm_heat,parks_heat,transit_heat,workplace_heat,residential_heat,location,control_day,thi_heat,datetime_heat,heat_ID,date_control,retail_rec_control,grocery_pharm_control,parks_control,transit_control,workplace_control,residential_control,retail_rec_difference,grocery_pharm_difference,parks_difference,transit_difference,workplaces_difference,residential_difference,day_of_week,weekend,datetime_control,thi_control,thi_diff,datetime,Heat Wave Duration,dur_ranking,stage,month,hw_pct,early_hw,stage_frac,heatwave_dur,mean_elev,coast,HDI_dec,popdens_de,over60_dec,elev_1500m,time_x,rain_standard_control,time_y,rain_standard_heat,index
252,310,Ferozepur,Punjab,2022-07-07,6.0,98.0,-2.0,28.0,38.0,16.0,"Ferozepur, Punjab",2022-06-23,44.703433929927805,2022-07-07,0672f5da-2ef7-460c-a19e-a124a9743bb0,2022-06-23,5.0,89.0,-3.0,28.0,21.0,16.0,1.0,9.0,1.0,0.0,17.0,0.0,3,0,2022-06-23,36.7057515704443,7.997682359483505,2022-07-07,3.0,0.28009651754271553,1.0,6,0.8022584033613446,0,0.3333333333333333,False,199.12742036227357,0,7,6,8,0,2022-06-23,19.45945945945946,2022-07-07,81.62162162162161,252
253,311,Ferozepur,Punjab,2022-07-08,2.0,91.0,-5.0,30.0,42.0,16.0,"Ferozepur, Punjab",2022-07-01,47.01809867979992,2022-07-08,0672f5da-2ef7-460c-a19e-a124a9743bb0,2022-07-01,5.0,96.0,2.0,28.0,35.0,17.0,-3.0,-5.0,-7.0,2.0,7.0,-1.0,4,0,2022-07-01,34.97534756937989,12.042751110420028,2022-07-08,3.0,0.28009651754271553,2.0,7,0.8022584033613446,0,0.6666666666666666,False,199.12742036227357,0,7,6,8,0,2022-07-01,98.37837837837839,2022-07-08,82.16216216216216,253
254,312,Ferozepur,Punjab,2022-07-09,6.0,88.0,5.0,27.0,30.0,18.0,"Ferozepur, Punjab",2022-07-02,45.01599306782721,2022-07-09,0672f5da-2ef7-460c-a19e-a124a9743bb0,2022-07-02,9.0,93.0,3.0,31.0,49.0,16.0,-3.0,-5.0,2.0,-4.0,-19.0,2.0,5,1,2022-07-02,39.4336407777494,5.582352290077807,2022-07-09,3.0,0.28009651754271553,3.0,7,0.8022584033613446,0,1.0,False,199.12742036227357,0,7,6,8,0,2022-07-02,69.72972972972973,2022-07-09,91.35135135135135,254
255,313,Pathankot,Punjab,2022-06-09,0.0,67.0,38.0,22.0,12.0,16.0,"Pathankot, Punjab",2022-06-02,39.168328172609606,2022-06-09,f73bf4d2-dffe-4852-baca-6aea0dadf828,2022-06-02,4.0,72.0,34.0,22.0,12.0,16.0,-4.0,-5.0,4.0,0.0,0.0,0.0,3,0,2022-06-02,35.565969847269734,3.602358325339871,2022-06-09,3.0,0.28009651754271553,1.0,6,0.506827731092437,0,0.3333333333333333,False,375.3052147239264,0,7,8,9,0,2022-06-02,18.91891891891892,2022-06-09,35.13513513513514,255
256,314,Pathankot,Punjab,2022-06-10,3.0,71.0,36.0,19.0,13.0,16.0,"Pathankot, Punjab",2022-06-03,39.33857560966808,2022-06-10,f73bf4d2-dffe-4852-baca-6aea0dadf828,2022-06-03,2.0,73.0,34.0,14.0,7.0,17.0,1.0,-2.0,2.0,5.0,6.0,-1.0,4,0,2022-06-03,36.51798054735848,2.820595062309593,2022-06-10,3.0,0.28009651754271553,2.0,6,0.506827731092437,0,0.6666666666666666,False,375.3052147239264,0,7,8,9,0,2022-06-03,21.62162162162162,2022-06-10,44.86486486486487,256
257,315,Pathankot,Punjab,2022-06-11,0.0,70.0,45.0,23.0,15.0,16.0,"Pathankot, Punjab",2022-06-04,38.84528439454361,2022-06-11,f73bf4d2-dffe-4852-baca-6aea0dadf828,2022-06-04,0.0,75.0,44.0,25.0,23.0,15.0,0.0,-5.0,1.0,-2.0,-8.0,1.0,5,1,2022-06-04,37.2682437343956,1.5770406601480147,2022-06-11,3.0,0.28009651754271553,3.0,6,0.506827731092437,0,1.0,False,375.3052147239264,0,7,8,9,0,2022-06-04,15.135135135135137,2022-06-11,29.72972972972973,257
258,316,Pathankot,Punjab,2022-06-13,10.0,65.0,52.0,27.0,12.0,15.0,"Pathankot, Punjab",2022-05-30,39.13759212301239,2022-06-13,5f711db5-caa0-472f-a08d-53c541be618b,2022-05-30,3.0,62.0,42.0,12.0,20.0,15.0,7.0,3.0,10.0,15.0,-8.0,0.0,0,0,2022-05-30,34.87501818724356,4.2625739357688275,2022-06-13,3.0,0.28009651754271553,1.0,5,0.5737920168067226,0,0.3333333333333333,False,375.3052147239264,0,7,8,9,0,2022-05-30,51.35135135135135,2022-06-13,38.91891891891892,258
259,317,Pathankot,Punjab,2022-06-14,11.0,99.0,74.0,46.0,-8.0,16.0,"Pathankot, Punjab",2022-05-31,39.32616416854091,2022-06-14,5f711db5-caa0-472f-a08d-53c541be618b,2022-05-31,13.0,96.0,69.0,30.0,13.0,13.0,-2.0,3.0,5.0,16.0,-21.0,3.0,1,0,2022-05-31,35.04285600450308,4.283308164037834,2022-06-14,3.0,0.28009651754271553,2.0,5,0.5737920168067226,0,0.6666666666666666,False,375.3052147239264,0,7,8,9,0,2022-05-31,34.054054054054056,2022-06-14,29.18918918918919,259
260,318,Pathankot,Punjab,2022-06-28,10.0,101.0,60.0,38.0,1.0,14.0,"Pathankot, Punjab",2022-05-31,42.33060066146084,2022-06-28,f3a9eae0-b92d-4d63-b854-8ec8eea9730f,2022-05-31,13.0,96.0,69.0,30.0,13.0,13.0,-3.0,5.0,-9.0,8.0,-12.0,1.0,1,0,2022-05-31,35.04285600450308,7.287744656957763,2022-06-28,3.0,0.28009651754271553,2.0,5,0.6557247899159664,0,0.6666666666666666,False,375.3052147239264,0,7,8,9,0,2022-05-31,34.054054054054056,2022-06-28,60.0,260
261,319,Pathankot,Punjab,2022-07-19,5.0,106.0,62.0,20.0,14.0,17.0,"Pathankot, Punjab",2022-05-31,38.95899493284904,2022-07-19,331f6556-da6c-4bd4-8e03-7b064e4fc180,2022-05-31,13.0,96.0,69.0,30.0,13.0,13.0,-8.0,10.0,-7.0,-10.0,1.0,4.0,1,0,2022-05-31,35.04285600450308,3.9161389283459584,2022-07-19,2.0,0.09762619016564497,2.0,5,0.9493172268907563,0,1.0,False,375.3052147239264,0,7,8,9,0,2022-05-31,34.054054054054056,2022-07-19,82.70270270270271,261
262,320,Pathankot,Punjab,2022-06-27,7.0,76.0,52.0,21.0,11.0,15.0,"Pathankot, Punjab",2022-06-20,40.2994774327134,2022-06-27,f3a9eae0-b92d-4d63-b854-8ec8eea9730f,2022-06-20,7.0,76.0,66.0,13.0,10.0,14.0,0.0,0.0,-14.0,8.0,1.0,1.0,0,0,2022-06-20,31.528309330795786,8.771168101917617,2022-06-27,3.0,0.28009651754271553,1.0,6,0.6557247899159664,0,0.3333333333333333,False,375.3052147239264,0,7,8,9,0,2022-06-20,63.24324324324324,2022-06-27,46.48648648648649,262
263,321,Pathankot,Punjab,2022-07-18,0.0,73.0,35.0,14.0,22.0,15.0,"Pathankot, Punjab",2022-06-20,38.8825239316382,2022-07-18,331f6556-da6c-4bd4-8e03-7b064e4fc180,2022-06-20,7.0,76.0,66.0,13.0,10.0,14.0,-7.0,-3.0,-31.0,1.0,12.0,1.0,0,0,2022-06-20,31.528309330795786,7.354214600842411,2022-07-18,2.0,0.09762619016564497,1.0,6,0.9493172268907563,0,0.5,False,375.3052147239264,0,7,8,9,0,2022-06-20,63.24324324324324,2022-07-18,70.27027027027027,263
264,322,Pathankot,Punjab,2022-06-29,6.0,78.0,40.0,16.0,5.0,15.0,"Pathankot, Punjab",2022-06-22,41.85724605213516,2022-06-29,f3a9eae0-b92d-4d63-b854-8ec8eea9730f,2022-06-22,7.0,71.0,42.0,17.0,4.0,14.0,-1.0,7.0,-2.0,-1.0,1.0,1.0,2,0,2022-06-22,31.45031302866313,10.406933023472032,2022-06-29,3.0,0.28009651754271553,3.0,6,0.6557247899159664,0,1.0,False,375.3052147239264,0,7,8,9,0,2022-06-22,97.83783783783784,2022-06-29,87.02702702702703,264
265,323,Kapurthala,Punjab,2022-06-27,-5.0,29.0,41.0,0.0,-28.0,11.0,"Kapurthala, Punjab",2022-06-20,44.72843370319889,2022-06-27,42fac885-735e-49dd-8b21-473245f3bb78,2022-06-20,-5.0,30.0,52.0,4.0,-27.0,11.0,0.0,-1.0,-11.0,-4.0,-1.0,0.0,0,0,2022-06-20,35.49825032552087,9.230183377678017,2022-06-27,3.0,0.28009651754271553,1.0,6,0.6557247899159664,0,0.3333333333333333,False,223.44185002245172,0,7,7,9,0,2022-06-20,69.72972972972973,2022-06-27,47.02702702702703,265
266,324,Kapurthala,Punjab,2022-06-28,-8.0,27.0,38.0,1.0,-25.0,13.0,"Kapurthala, Punjab",2022-06-07,47.10892394736965,2022-06-28,42fac885-735e-49dd-8b21-473245f3bb78,2022-06-07,-7.0,28.0,46.0,0.0,-24.0,13.0,-1.0,-1.0,-8.0,1.0,-1.0,0.0,1,0,2022-06-07,40.90386117327054,6.205062774099105,2022-06-28,3.0,0.28009651754271553,2.0,6,0.6557247899159664,0,0.6666666666666666,False,223.44185002245172,0,7,7,9,0,2022-06-07,7.567567567567568,2022-06-28,44.86486486486487,266
267,325,Kapurthala,Punjab,2022-06-29,-8.0,21.0,48.0,0.0,-27.0,14.0,"Kapurthala, Punjab",2022-06-22,48.62118273605539,2022-06-29,42fac885-735e-49dd-8b21-473245f3bb78,2022-06-22,-9.0,23.0,45.0,3.0,-29.0,13.0,1.0,-2.0,3.0,-3.0,2.0,1.0,2,0,2022-06-22,35.03721413788977,13.583968598165619,2022-06-29,3.0,0.28009651754271553,3.0,6,0.6557247899159664,0,1.0,False,223.44185002245172,0,7,7,9,0,2022-06-22,96.75675675675676,2022-06-29,55.67567567567567,267
268,326,Kapurthala,Punjab,2022-07-07,-11.0,21.0,32.0,-2.0,-22.0,13.0,"Kapurthala, Punjab",2022-06-30,43.651737636990056,2022-07-07,86e558ce-8ea4-4f48-81a4-422d5058a4d4,2022-06-30,-4.0,22.0,40.0,6.0,-26.0,13.0,-7.0,-1.0,-8.0,-8.0,4.0,0.0,3,0,2022-06-30,38.53077829619989,5.120959340790165,2022-07-07,3.0,0.28009651754271553,1.0,6,0.8022584033613446,0,0.3333333333333333,False,223.44185002245172,0,7,7,9,0,2022-06-30,83.24324324324324,2022-07-07,72.97297297297297,268
269,327,Kapurthala,Punjab,2022-07-08,-9.0,21.0,30.0,-2.0,-16.0,13.0,"Kapurthala, Punjab",2022-07-01,45.54604412596907,2022-07-08,86e558ce-8ea4-4f48-81a4-422d5058a4d4,2022-07-01,-10.0,20.0,29.0,-1.0,-19.0,14.0,1.0,1.0,1.0,-1.0,3.0,-1.0,4,0,2022-07-01,35.84076257399575,9.705281551973322,2022-07-08,3.0,0.28009651754271553,2.0,7,0.8022584033613446,0,0.6666666666666666,False,223.44185002245172,0,7,7,9,0,2022-07-01,90.27027027027027,2022-07-08,91.8918918918919,269
270,328,Kapurthala,Punjab,2022-07-09,-8.0,25.0,45.0,-7.0,-16.0,14.0,"Kapurthala, Punjab",2022-07-02,43.917880234894966,2022-07-09,86e558ce-8ea4-4f48-81a4-422d5058a4d4,2022-07-02,-8.0,25.0,28.0,-1.0,-3.0,12.0,0.0,0.0,17.0,-6.0,-13.0,2.0,5,1,2022-07-02,39.42668420297132,4.491196031923643,2022-07-09,3.0,0.28009651754271553,3.0,7,0.8022584033613446,0,1.0,False,223.44185002245172,0,7,7,9,0,2022-07-02,57.2972972972973,2022-07-09,95.67567567567568,270
271,370,Dehradun,Uttarakhand,2022-05-14,42.0,53.0,100.0,132.0,22.0,14.0,"Dehradun, Uttarakhand",2022-05-07,31.43371189572688,2022-05-14,d24a5383-d10e-4bf5-91e1-ab0b1ced5568,2022-05-07,41.0,58.0,75.0,114.0,35.0,13.0,1.0,-5.0,25.0,18.0,-13.0,1.0,5,1,2022-05-07,26.667342715793215,4.766369179933665,2022-05-14,3.0,0.28009651754271553,1.0,5,0.24763655462184875,0,0.3333333333333333,False,1096.6698405141633,0,6,7,7,0,2022-05-07,60.54054054054055,2022-05-14,35.13513513513514,271
272,371,Dehradun,Uttarakhand,2022-05-15,33.0,35.0,86.0,105.0,26.0,14.0,"Dehradun, Uttarakhand",2022-05-08,31.8258868715891,2022-05-15,d24a5383-d10e-4bf5-91e1-ab0b1ced5568,2022-05-08,30.0,40.0,59.0,92.0,30.0,14.0,3.0,-5.0,27.0,13.0,-4.0,0.0,6,1,2022-05-08,26.681406703996103,5.144480167592995,2022-05-15,3.0,0.28009651754271553,2.0,5,0.24763655462184875,0,0.6666666666666666,False,1096.6698405141633,0,6,7,7,0,2022-05-08,62.70270270270271,2022-05-15,15.675675675675677,272
273,372,Dehradun,Uttarakhand,2022-05-16,36.0,59.0,91.0,121.0,0.0,18.0,"Dehradun, Uttarakhand",2022-05-09,32.22686547801332,2022-05-16,d24a5383-d10e-4bf5-91e1-ab0b1ced5568,2022-05-09,39.0,64.0,74.0,122.0,34.0,14.0,-3.0,-5.0,17.0,-1.0,-34.0,4.0,0,0,2022-05-09,27.80519014523357,4.421675332779753,2022-05-16,3.0,0.28009651754271553,3.0,5,0.24763655462184875,0,1.0,False,1096.6698405141633,0,6,7,7,0,2022-05-09,50.810810810810814,2022-05-16,61.62162162162163,273
274,373,Dehradun,Uttarakhand,2022-06-04,45.0,56.0,100.0,130.0,27.0,13.0,"Dehradun, Uttarakhand",2022-05-28,31.393516217703382,2022-06-04,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-28,40.0,50.0,97.0,123.0,31.0,13.0,5.0,6.0,3.0,7.0,-4.0,0.0,5,1,2022-05-28,30.23603141062548,1.1574848070779034,2022-06-04,12.0,0.886331029085692,1.0,5,0.4117647058823529,0,0.08333333333333333,True,1096.6698405141633,0,6,7,7,0,2022-05-28,65.94594594594595,2022-06-04,9.18918918918919,274
275,374,Dehradun,Uttarakhand,2022-06-11,48.0,54.0,109.0,151.0,12.0,14.0,"Dehradun, Uttarakhand",2022-05-28,32.372394137912366,2022-06-11,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-28,40.0,50.0,97.0,123.0,31.0,13.0,8.0,4.0,12.0,28.0,-19.0,1.0,5,1,2022-05-28,30.23603141062548,2.136362727286887,2022-06-11,12.0,0.886331029085692,8.0,5,0.4117647058823529,0,0.6666666666666666,True,1096.6698405141633,0,6,7,7,0,2022-05-28,65.94594594594595,2022-06-11,26.486486486486488,275
276,375,Dehradun,Uttarakhand,2022-06-05,34.0,37.0,83.0,120.0,28.0,13.0,"Dehradun, Uttarakhand",2022-05-22,31.752351175611896,2022-06-05,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-22,27.0,36.0,68.0,92.0,31.0,15.0,7.0,1.0,15.0,28.0,-3.0,-2.0,6,1,2022-05-22,26.976565137321607,4.775786038290288,2022-06-05,12.0,0.886331029085692,2.0,5,0.4117647058823529,0,0.16666666666666666,True,1096.6698405141633,0,6,7,7,0,2022-05-22,70.8108108108108,2022-06-05,11.351351351351353,276
277,376,Dehradun,Uttarakhand,2022-06-12,36.0,35.0,90.0,125.0,27.0,12.0,"Dehradun, Uttarakhand",2022-05-22,31.67243047015661,2022-06-12,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-22,27.0,36.0,68.0,92.0,31.0,15.0,9.0,-1.0,22.0,33.0,-4.0,-3.0,6,1,2022-05-22,26.976565137321607,4.695865332835002,2022-06-12,12.0,0.886331029085692,9.0,5,0.4117647058823529,0,0.75,True,1096.6698405141633,0,6,7,7,0,2022-05-22,70.8108108108108,2022-06-12,25.945945945945947,277
278,377,Dehradun,Uttarakhand,2022-06-06,45.0,68.0,103.0,140.0,24.0,13.0,"Dehradun, Uttarakhand",2022-05-30,32.18020458770881,2022-06-06,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-30,41.0,64.0,106.0,132.0,29.0,14.0,4.0,4.0,-3.0,8.0,-5.0,-1.0,0,0,2022-05-30,30.0837118831682,2.0964927045406085,2022-06-06,12.0,0.886331029085692,3.0,5,0.4117647058823529,0,0.25,True,1096.6698405141633,0,6,7,7,0,2022-05-30,38.91891891891892,2022-06-06,5.135135135135135,278
279,378,Dehradun,Uttarakhand,2022-06-13,47.0,68.0,110.0,147.0,21.0,13.0,"Dehradun, Uttarakhand",2022-05-30,33.43287613166216,2022-06-13,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-30,41.0,64.0,106.0,132.0,29.0,14.0,6.0,4.0,4.0,15.0,-8.0,-1.0,0,0,2022-05-30,30.0837118831682,3.349164248493963,2022-06-13,12.0,0.886331029085692,10.0,5,0.4117647058823529,0,0.8333333333333334,True,1096.6698405141633,0,6,7,7,0,2022-05-30,38.91891891891892,2022-06-13,27.56756756756757,279
280,379,Dehradun,Uttarakhand,2022-06-07,42.0,56.0,91.0,131.0,24.0,14.0,"Dehradun, Uttarakhand",2022-05-31,32.03373175099067,2022-06-07,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-31,39.0,53.0,88.0,128.0,30.0,14.0,3.0,3.0,3.0,3.0,-6.0,0.0,1,0,2022-05-31,29.477535608864656,2.556196142126012,2022-06-07,12.0,0.886331029085692,4.0,5,0.4117647058823529,0,0.3333333333333333,True,1096.6698405141633,0,6,7,7,0,2022-05-31,69.72972972972973,2022-06-07,5.135135135135135,280
281,380,Dehradun,Uttarakhand,2022-06-14,42.0,57.0,92.0,135.0,23.0,14.0,"Dehradun, Uttarakhand",2022-05-31,33.37489336115837,2022-06-14,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-31,39.0,53.0,88.0,128.0,30.0,14.0,3.0,4.0,4.0,7.0,-7.0,0.0,1,0,2022-05-31,29.477535608864656,3.897357752293715,2022-06-14,12.0,0.886331029085692,11.0,5,0.4117647058823529,0,0.9166666666666666,True,1096.6698405141633,0,6,7,7,0,2022-05-31,69.72972972972973,2022-06-14,19.45945945945946,281
282,381,Dehradun,Uttarakhand,2022-06-08,42.0,63.0,93.0,133.0,23.0,14.0,"Dehradun, Uttarakhand",2022-05-25,32.549386358064915,2022-06-08,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-25,38.0,58.0,83.0,120.0,32.0,15.0,4.0,5.0,10.0,13.0,-9.0,-1.0,2,0,2022-05-25,25.4977843202191,7.051602037845814,2022-06-08,12.0,0.886331029085692,5.0,5,0.4117647058823529,0,0.4166666666666667,True,1096.6698405141633,0,6,7,7,0,2022-05-25,51.35135135135135,2022-06-08,14.054054054054054,282
283,382,Dehradun,Uttarakhand,2022-06-15,38.0,56.0,86.0,131.0,22.0,15.0,"Dehradun, Uttarakhand",2022-05-25,33.48837424698194,2022-06-15,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-25,38.0,58.0,83.0,120.0,32.0,15.0,0.0,-2.0,3.0,11.0,-10.0,0.0,2,0,2022-05-25,25.4977843202191,7.990589926762841,2022-06-15,12.0,0.886331029085692,12.0,5,0.4117647058823529,0,1.0,True,1096.6698405141633,0,6,7,7,0,2022-05-25,51.35135135135135,2022-06-15,41.08108108108108,283
284,383,Dehradun,Uttarakhand,2022-06-10,46.0,60.0,99.0,127.0,24.0,14.0,"Dehradun, Uttarakhand",2022-05-27,32.47117807835712,2022-06-10,f175af58-4778-4f7c-8c51-8956d2591469,2022-05-27,39.0,56.0,86.0,108.0,35.0,15.0,7.0,4.0,13.0,19.0,-11.0,-1.0,4,0,2022-05-27,27.423137539208224,5.0480405391488965,2022-06-10,12.0,0.886331029085692,7.0,5,0.4117647058823529,0,0.5833333333333334,True,1096.6698405141633,0,6,7,7,0,2022-05-27,78.37837837837837,2022-06-10,34.5945945945946,284
285,384,Dehradun,Uttarakhand,2022-07-05,36.0,54.0,58.0,104.0,29.0,15.0,"Dehradun, Uttarakhand",2022-06-21,32.12616406350473,2022-07-05,5d75477f-b7d0-48ca-93c8-ad20bbc69a35,2022-06-21,44.0,55.0,81.0,118.0,23.0,14.0,-8.0,-1.0,-23.0,-14.0,6.0,1.0,1,0,2022-06-21,26.32202784220382,5.804136221300912,2022-07-05,2.0,0.09762619016564497,1.0,6,0.7639180672268907,0,0.5,False,1096.6698405141633,0,6,7,7,0,2022-06-21,49.18918918918919,2022-07-05,83.78378378378379,285
286,385,Dehradun,Uttarakhand,2022-07-06,35.0,59.0,57.0,97.0,28.0,15.0,"Dehradun, Uttarakhand",2022-06-29,31.94473250903224,2022-07-06,5d75477f-b7d0-48ca-93c8-ad20bbc69a35,2022-06-29,37.0,53.0,74.0,106.0,24.0,16.0,-2.0,6.0,-17.0,-9.0,4.0,-1.0,2,0,2022-06-29,29.343967824683794,2.6007646843484444,2022-07-06,2.0,0.09762619016564497,2.0,6,0.7639180672268907,0,1.0,False,1096.6698405141633,0,6,7,7,0,2022-06-29,97.83783783783784,2022-07-06,87.02702702702703,286
287,386,Tehri Garhwal,Uttarakhand,2022-05-15,261.0,,446.0,164.0,64.0,21.0,"Tehri Garhwal, Uttarakhand",2022-05-08,25.772593780800182,2022-05-15,7d785fb9-0c2a-44d4-8f2a-3a57523f51aa,2022-05-08,209.0,,322.0,151.0,75.0,21.0,,,,13.0,-11.0,0.0,6,1,2022-05-08,21.136127948761025,4.636465832039157,2022-05-15,2.0,0.09762619016564497,1.0,5,0.2765231092436975,0,0.5,False,1874.950425733207,0,6,2,9,1,2022-05-08,58.91891891891892,2022-05-15,29.72972972972973,287
288,387,Tehri Garhwal,Uttarakhand,2022-05-16,215.0,,439.0,128.0,35.0,26.0,"Tehri Garhwal, Uttarakhand",2022-05-09,26.13863957369773,2022-05-16,7d785fb9-0c2a-44d4-8f2a-3a57523f51aa,2022-05-09,174.0,,350.0,134.0,86.0,20.0,41.0,,89.0,-6.0,-51.0,6.0,0,0,2022-05-09,22.53047081276226,3.6081687609354702,2022-05-16,2.0,0.09762619016564497,2.0,5,0.2765231092436975,0,1.0,False,1874.950425733207,0,6,2,9,1,2022-05-09,56.75675675675676,2022-05-16,65.4054054054054,288
289,388,Tehri Garhwal,Uttarakhand,2022-06-04,229.0,,469.0,146.0,82.0,21.0,"Tehri Garhwal, Uttarakhand",2022-05-28,25.89904869927304,2022-06-04,be8e5b55-3e86-46cb-bbf1-b88b4bfd1539,2022-05-28,224.0,,443.0,127.0,89.0,22.0,5.0,,26.0,19.0,-7.0,-1.0,5,1,2022-05-28,23.96405410766605,1.9349945916069906,2022-06-04,12.0,0.886331029085692,1.0,5,0.4117647058823529,0,0.08333333333333333,True,1874.950425733207,0,6,2,9,1,2022-05-28,72.97297297297297,2022-06-04,22.702702702702705,289
290,389,Tehri Garhwal,Uttarakhand,2022-06-11,257.0,,503.0,145.0,63.0,22.0,"Tehri Garhwal, Uttarakhand",2022-05-28,26.583931534378657,2022-06-11,be8e5b55-3e86-46cb-bbf1-b88b4bfd1539,2022-05-28,224.0,,443.0,127.0,89.0,22.0,33.0,,60.0,18.0,-26.0,0.0,5,1,2022-05-28,23.96405410766605,2.6198774267126055,2022-06-11,12.0,0.886331029085692,8.0,5,0.4117647058823529,0,0.6666666666666666,True,1874.950425733207,0,6,2,9,1,2022-05-28,72.97297297297297,2022-06-11,31.891891891891895,290
291,390,Tehri Garhwal,Uttarakhand,2022-06-05,250.0,,397.0,144.0,76.0,22.0,"Tehri Garhwal, Uttarakhand",2022-05-29,26.373679161071816,2022-06-05,be8e5b55-3e86-46cb-bbf1-b88b4bfd1539,2022-05-29,238.0,,376.0,113.0,84.0,23.0,12.0,,21.0,31.0,-8.0,-1.0,6,1,2022-05-29,24.18429975156435,2.189379409507467,2022-06-05,12.0,0.886331029085692,2.0,5,0.4117647058823529,0,0.16666666666666666,True,1874.950425733207,0,6,2,9,1,2022-05-29,61.62162162162163,2022-06-05,24.324324324324326,291
292,391,Tehri Garhwal,Uttarakhand,2022-06-12,257.0,,434.0,126.0,72.0,20.0,"Tehri Garhwal, Uttarakhand",2022-05-29,26.325648872940665,2022-06-12,be8e5b55-3e86-46cb-bbf1-b88b4bfd1539,2022-05-29,238.0,,376.0,113.0,84.0,23.0,19.0,,58.0,13.0,-12.0,-3.0,6,1,2022-05-29,24.18429975156435,2.141349121376315,2022-06-12,12.0,0.886331029085692,9.0,5,0.4117647058823529,0,0.75,True,1874.950425733207,0,6,2,9,1,2022-05-29,61.62162162162163,2022-06-12,27.56756756756757,292
293,392,Tehri Garhwal,Uttarakhand,2022-06-06,230.0,,470.0,141.0,88.0,21.0,"Tehri Garhwal, Uttarakhand",2022-05-30,26.776052157084184,2022-06-06,be8e5b55-3e86-46cb-bbf1-b88b4bfd1539,2022-05-30,216.0,,444.0,107.0,95.0,21.0,14.0,,26.0,34.0,-7.0,0.0,0,0,2022-05-30,24.43535034744832,2.3407018096358634,2022-06-06,12.0,0.886331029085692,3.0,5,0.4117647058823529,0,0.25,True,1874.950425733207,0,6,2,9,1,2022-05-30,36.21621621621622,2022-06-06,30.270270270270274,293
294,393,Tehri Garhwal,Uttarakhand,2022-06-13,227.0,,528.0,137.0,79.0,20.0,"Tehri Garhwal, Uttarakhand",2022-05-30,27.723345509281906,2022-06-13,be8e5b55-3e86-46cb-bbf1-b88b4bfd1539,2022-05-30,216.0,,444.0,107.0,95.0,21.0,11.0,,84.0,30.0,-16.0,-1.0,0,0,2022-05-30,24.43535034744832,3.287995161833585,2022-06-13,12.0,0.886331029085692,10.0,5,0.4117647058823529,0,0.8333333333333334,True,1874.950425733207,0,6,2,9,1,2022-05-30,36.21621621621622,2022-06-13,32.972972972972975,294
295,394,Tehri Garhwal,Uttarakhand,2022-06-07,215.0,,496.0,142.0,86.0,21.0,"Tehri Garhwal, Uttarakhand",2022-05-31,26.75178086316148,2022-06-07,be8e5b55-3e86-46cb-bbf1-b88b4bfd1539,2022-05-31,216.0,,480.0,,99.0,19.0,-1.0,,16.0,,-13.0,2.0,1,0,2022-05-31,23.78151229575832,2.97026856740316,2022-06-07,12.0,0.886331029085692,4.0,5,0.4117647058823529,0,0.3333333333333333,True,1874.950425733207,0,6,2,9,1,2022-05-31,37.83783783783784,2022-06-07,27.027027027027028,295
296,395,Tehri Garhwal,Uttarakhand,2022-06-14,217.0,,506.0,133.0,80.0,22.0,"Tehri Garhwal, Uttarakhand",2022-05-31,27.663737685592128,2022-06-14,be8e5b55-3e86-46cb-bbf1-b88b4bfd1539,2022-05-31,216.0,,480.0,,99.0,19.0,1.0,,26.0,,-19.0,3.0,1,0,2022-05-31,23.78151229575832,3.8822253898338097,2022-06-14,12.0,0.886331029085692,11.0,5,0.4117647058823529,0,0.9166666666666666,True,1874.950425733207,0,6,2,9,1,2022-05-31,37.83783783783784,2022-06-14,21.62162162162162,296
297,396,Tehri Garhwal,Uttarakhand,2022-06-08,211.0,,475.0,150.0,95.0,20.0,"Tehri Garhwal, Uttarakhand",2022-05-25,26.93141382711909,2022-06-08,be8e5b55-3e86-46cb-bbf1-b88b4bfd1539,2022-05-25,207.0,,434.0,152.0,108.0,19.0,4.0,,41.0,-2.0,-13.0,1.0,2,0,2022-05-25,20.27256889696478,6.658844930154309,2022-06-08,12.0,0.886331029085692,5.0,5,0.4117647058823529,0,0.4166666666666667,True,1874.950425733207,0,6,2,9,1,2022-05-25,42.7027027027027,2022-06-08,34.054054054054056,297
